LGA-2011,,,
Pin,Unit,Type,Name
R31,PWR,PWR,VSS
R39,PWR,PWR,VSS
R5,PWR,PWR,VSS
R55,PWR,PWR,VSS
R9,PWR,PWR,VSS
T36,PWR,PWR,VSS
T4,PWR,PWR,VSS
T42,PWR,PWR,VSS
T6,PWR,PWR,VSS
T8,PWR,PWR,VSS
U29,PWR,PWR,VSS
U3,PWR,PWR,VSS
U39,PWR,PWR,VSS
U41,PWR,PWR,VSS
U43,PWR,PWR,VSS
U7,PWR,PWR,VSS
V10,PWR,PWR,VSS
V12,PWR,PWR,VSS
V36,PWR,PWR,VSS
V44,PWR,PWR,VSS
V46,PWR,PWR,VSS
V48,PWR,PWR,VSS
V50,PWR,PWR,VSS
V52,PWR,PWR,VSS
W23,PWR,PWR,VSS
W27,PWR,PWR,VSS
W33,PWR,PWR,VSS
W35,PWR,PWR,VSS
W39,PWR,PWR,VSS
W43,PWR,PWR,VSS
W45,PWR,PWR,VSS
W47,PWR,PWR,VSS
W49,PWR,PWR,VSS
W51,PWR,PWR,VSS
W53,PWR,PWR,VSS
W7,PWR,PWR,VSS
Y12,PWR,PWR,VSS
Y24,PWR,PWR,VSS
Y26,PWR,PWR,VSS
Y28,PWR,PWR,VSS
Y30,PWR,PWR,VSS
Y32,PWR,PWR,VSS
Y34,PWR,PWR,VSS
Y36,PWR,PWR,VSS
Y4,PWR,PWR,VSS
Y42,PWR,PWR,VSS
Y56,PWR,PWR,VSS
BP2,PWR,PWR,VSS_VCCIN_SENSE
